C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
200008;W96-3;60;2607;5049
200008;W96-3;50;111;147
200008;W96-3;62;2366;5774
200008;W96-3;07;21;49
200008;W96-3;08;304;1132
200008;W96-3;11;778;2165
200008;W96-3;13;194;398
200008;W96-3;14;2909;6474
200008;W96-3;15;188;465
200008;W96-3;30;649;1396
200008;W96-3;18;137;271
200008;W96-3;49;6;6
200008;W96-3;19;1210;2975
200008;W96-3;20;8401;18090
200008;W96-3;21;625;1077
200008;W96-3;22;615;928
200008;W96-3;23;847;1393
200008;W96-3;51;355;688
200008;W96-3;63;109;298
200008;W96-3;24;27;42
200008;W96-3;61;155;358
200008;W96-3;25;6853;20420
200008;W96-3;26;193;471
200008;W96-3;27;2551;4072
200008;W96-3;28;166;302
200008;W96-3;29;887;1654
200008;W96-3;31;406;786
200008;W96-3;32;2813;6469
200008;W96-3;10;450;1230
200008;W96-3;52;248;568
200008;W96-3;33;967;2232
200008;W96-3;34;80;154
200008;W96-3;17;271;1264
200008;W96-3;64;44;128
200008;W96-3;59;838;1003
200008;W96-3;65;330;713
200008;W96-3;09;1578;3681
200008;W96-3;36;108;296
200008;W96-3;38;3392;7359
200008;W96-3;39;4128;7226
200008;W96-3;16;3011;6241
200008;W96-3;57;85;97
200008;W96-3;58;145;339
200008;W96-3;66;15;23
200008;W96-3;37;17;18
200008;W96-3;40;1953;3518
200008;W96-4;01;21285;131488
200008;W96-4;02;105614;447563
200008;W96-4;12;96753;428551
200008;W96-4;56;156;981
200008;W96-4;04;31;97
200008;W96-4;60;328;887
200008;W96-4;50;23;57
200008;W96-4;62;2494;6319
200008;W96-4;07;93;219
200008;W96-4;08;122;330
200008;W96-4;11;795;1746
200008;W96-4;13;212;495
200008;W96-4;14;3200;8303
200008;W96-4;15;167;535
200008;W96-4;30;306;2297
200008;W96-4;18;88;237
200008;W96-4;49;47;102
200008;W96-4;19;861;2271
200008;W96-4;20;12445;23197
200008;W96-4;21;1296;1947
200008;W96-4;22;193;1232
200008;W96-4;23;346;708
200008;W96-4;51;144;463
200008;W96-4;63;266;795
200008;W96-4;24;30;56
200008;W96-4;61;38;53
200008;W96-4;25;7317;22139
200008;W96-4;26;202;414
200008;W96-4;27;785;1810
200008;W96-4;28;305;391
200008;W96-4;29;316;988
200008;W96-4;31;569;1056
200008;W96-4;32;5279;13697
200008;W96-4;10;266;749
200008;W96-4;52;202;501
200008;W96-4;33;1132;2456
200008;W96-4;34;76;214
200008;W96-4;17;37;111
200008;W96-4;64;62;131
200008;W96-4;59;118;223
200008;W96-4;65;406;521
200008;W96-4;09;2902;7612
200008;W96-4;36;128;530
200008;W96-4;38;2431;7637
200008;W96-4;39;2504;6082
200008;W96-4;16;5628;26905
200008;W96-4;57;91;145
200008;W96-4;58;152;414
200008;W96-4;66;12;12
200008;W96-4;37;42;115
200008;W96-4;40;1290;4035
200008;W96-5;01;28491;181838
200008;W96-5;02;100830;412692
200008;W96-5;12;181852;1314874
200008;W96-5;56;2648;13246
200008;W96-5;04;308;794
200008;W96-5;60;1655;4201
200008;W96-5;50;334;781
200008;W96-5;62;5783;40641
200008;W96-5;07;383;962
200008;W96-5;08;284;505
200008;W96-5;11;3607;18974
200008;W96-5;13;990;4154
200008;W96-5;14;10057;42429
200008;W96-5;15;1106;4403
200008;W96-5;30;1996;5473
200008;W96-5;18;466;1987
200008;W96-5;49;78;207
200008;W96-5;19;3644;12399
200008;W96-5;20;51280;166900
200008;W96-5;21;10097;18063
200008;W96-5;22;190;558
200008;W96-5;23;2301;4442
200008;W96-5;51;317;975
200008;W96-5;63;842;4872
200008;W96-5;24;303;510
200008;W96-5;61;91;185
200008;W96-5;25;16007;127241
200008;W96-5;26;775;1756
200008;W96-5;27;2049;9963
200008;W96-5;28;995;1693
200008;W96-5;29;854;1203
200008;W96-5;31;2736;13197
200008;W96-5;32;8408;37638
200008;W96-5;10;478;1993
200008;W96-5;52;500;1169
200008;W96-5;33;8285;18584
200008;W96-5;34;392;799
200008;W96-5;17;1036;1216
200008;W96-5;64;393;491
200008;W96-5;59;1389;1801
200008;W96-5;65;728;833
200008;W96-5;09;4446;14460
200008;W96-5;36;188;549
200008;W96-5;38;3425;13207
200008;W96-5;39;20864;46306
200008;W96-5;16;17130;87105
200008;W96-5;57;192;678
200008;W96-5;58;642;1240
200008;W96-5;66;17;36
200008;W96-5;37;253;771
200008;W96-5;40;6779;21893
200008;W96-6;01;49271;294189
200008;W96-6;02;146880;609298
200008;W96-6;12;52125;308089
200008;W96-6;56;65;313
200008;W96-6;04;16;33
200008;W96-6;60;213;976
200008;W96-6;50;7;14
200008;W96-6;62;847;5150
200008;W96-6;07;60;149
200008;W96-6;08;156;436
200008;W96-6;11;538;2293
200008;W96-6;13;205;717
200008;W96-6;14;2027;6540
200008;W96-6;15;330;569
200008;W96-6;30;718;3941
200008;W96-6;18;22;188
200008;W96-6;49;10;39
200008;W96-6;19;377;1352
200008;W96-6;20;12744;29634
200008;W96-6;21;667;1122
200008;W96-6;22;215;477
200008;W96-6;23;283;1328
200008;W96-6;51;432;1130
200008;W96-6;63;108;784
200008;W96-6;24;20;82
200008;W96-6;61;14;24
200008;W96-6;25;3499;19040
200008;W96-6;26;230;882
200008;W96-6;27;2662;4934
200008;W96-6;28;262;507
200008;W96-6;29;289;801
200008;W96-6;31;414;1175
200008;W96-6;32;3186;11951
200008;W96-6;10;366;1503
200008;W96-6;52;262;783
200008;W96-6;33;1263;2047
200008;W96-6;34;32;150
200008;W96-6;17;51;164
200008;W96-6;64;7;43
200008;W96-6;59;136;332
200008;W96-6;65;1118;1346
200008;W96-6;09;2773;6414
200008;W96-6;36;471;653
200008;W96-6;38;2420;8080
200008;W96-6;39;1804;13273
200008;W96-6;16;1984;7856
200008;W96-6;57;31;72
200008;W96-6;58;211;675
200008;W96-6;66;4;9
200008;W96-6;37;27;49
200008;W96-6;40;1383;5141
200008;W96-7;01;15567;90859
200008;W96-7;02;83906;341315
200008;W96-7;12;380559;2680025
200008;W96-7;56;361;2289
200008;W96-7;04;634;739
200008;W96-7;60;4741;8244
200008;W96-7;50;209;335
200008;W96-7;62;23494;192075
200008;W96-7;07;1080;1326
200008;W96-7;08;258;576
200008;W96-7;11;4928;21535
200008;W96-7;13;1248;6294
200008;W96-7;14;34555;183583
200008;W96-7;15;3092;6302
200008;W96-7;30;908;3526
200008;W96-7;18;1468;9599
200008;W96-7;49;68;179
200008;W96-7;19;3701;14302
200008;W96-7;20;67774;351501
200008;W96-7;21;4276;7735
200008;W96-7;22;188;755
200008;W96-7;23;1795;3633
200008;W96-7;51;172;766
200008;W96-7;63;1805;13859
200008;W96-7;24;740;943
200008;W96-7;61;533;926
200008;W96-7;25;47392;394735
200008;W96-7;26;1179;4011
200008;W96-7;27;2630;10542
200008;W96-7;28;1375;1882
200008;W96-7;29;268;721
200008;W96-7;31;4542;15694
200008;W96-7;32;30704;162151
200008;W96-7;10;711;2870
200008;W96-7;52;401;1191
200008;W96-7;33;11580;25327
200008;W96-7;34;725;1471
200008;W96-7;17;1160;1306
200008;W96-7;64;1625;2077
200008;W96-7;59;3820;4148
200008;W96-7;65;396;571
200008;W96-7;09;4273;18787
200008;W96-7;36;136;575
200008;W96-7;38;2540;8219
200008;W96-7;39;23980;58561
200008;W96-7;16;37713;232892
200008;W96-7;57;94;375
200008;W96-7;58;603;826
200008;W96-7;66;74;89
200008;W96-7;37;635;1028
200008;W96-7;40;2882;9325
200008;W96-8;01;3879;14788
200008;W96-8;02;29008;93002
200008;W96-8;12;102200;569073
200008;W96-8;56;12;119
200008;W96-8;04;6;11
200008;W96-8;60;208;671
200008;W96-8;50;2;24
200008;W96-8;62;2447;17451
200008;W96-8;07;29;76
200008;W96-8;08;120;334
200008;W96-8;11;697;2278
200008;W96-8;13;88;161
200008;W96-8;14;6980;29531
200008;W96-8;15;144;335
200008;W96-8;30;141;497
200008;W96-8;18;151;968
200008;W96-8;49;44;60
200008;W96-8;19;355;908
200008;W96-8;20;4775;24395
200008;W96-8;21;289;399
200008;W96-8;22;52;284
200008;W96-8;23;204;304
200008;W96-8;51;58;215
200008;W96-8;63;362;2585
200008;W96-8;24;7;19
200008;W96-8;61;31;188
200008;W96-8;25;8021;69279
200008;W96-8;26;147;322
200008;W96-8;27;331;829
200008;W96-8;28;87;127
200008;W96-8;29;59;82
200008;W96-8;31;850;2025
200008;W96-8;32;13024;43511
200008;W96-8;10;56;129
200008;W96-8;52;155;222
200008;W96-8;33;809;1986
200008;W96-8;34;33;74
200008;W96-8;17;1;3
200008;W96-8;64;4;13
200008;W96-8;59;10;24
200008;W96-8;65;4;18
200008;W96-8;09;547;2106
200008;W96-8;36;61;296
200008;W96-8;38;545;1323
200008;W96-8;39;1150;2547
200008;W96-8;16;1763;6977
200008;W96-8;57;57;133
200008;W96-8;58;69;97
200008;W96-8;66;16;53
200008;W96-8;37;5;13
200008;W96-8;40;544;1746
200008;W96-9;02;43897;93989
200008;W96-9;12;59982;156192
200008;W96-9;56;4388;22131
200008;W96-9;04;862;2067
200008;W96-9;60;3808;7881
200008;W96-9;50;343;1126
200008;W96-9;62;2367;6633
200008;W96-9;07;1026;2515
200008;W96-9;08;762;1450
200008;W96-9;11;1416;4676
200008;W96-9;13;1229;3484
200008;W96-9;14;9725;23229
200008;W96-9;15;4377;9619
200008;W96-9;30;5731;14566
200008;W96-9;18;997;2278
200008;W96-9;49;383;999
200008;W96-9;19;5257;12042
200008;W96-9;20;50878;136945
200008;W96-9;21;22907;50418
200008;W96-9;22;934;2393
